Año,Mes,Puerto,Cód.Arancelario,Descripción.Cód.Arancelario,Operación,País.Origen,Puerto.Origen,País.Destino,Puerto.Destino,Unidades
2020,jun,S/C DE LA PALMA,1,Pasajeros en régimen de transporte,Descargadas,ESPAÑA,Santa Cruz de Tenerife,ESPAÑA,Santa Cruz de la Palma,109
2020,jun,S/C DE TENERIFE,0001D,Conductores de camión,Cargadas,ESPAÑA,Santa Cruz de Tenerife,ESPAÑA,AGAETE (G.C.),1024
2020,jun,S/C DE TENERIFE,0001D,Conductores de camión,Cargadas,ESPAÑA,Santa Cruz de Tenerife,ESPAÑA,CADIZ,8
2020,jun,S/C DE TENERIFE,0001D,Conductores de camión,Cargadas,ESPAÑA,Santa Cruz de Tenerife,ESPAÑA,HUELVA,10
2020,jun,S/C DE TENERIFE,0001D,Conductores de camión,Cargadas,ESPAÑA,Santa Cruz de Tenerife,ESPAÑA,LA LUZ Y LAS PALMAS,360
2020,jun,S/C DE TENERIFE,0001D,Conductores de camión,Cargadas,ESPAÑA,Santa Cruz de Tenerife,ESPAÑA,Santa Cruz de la Palma,6
2020,jun,S/C DE TENERIFE,0001D,Conductores de camión,Descargadas,ESPAÑA,AGAETE (G.C.),ESPAÑA,Santa Cruz de Tenerife,1049
2020,jun,S/C DE TENERIFE,0001D,Conductores de camión,Descargadas,ESPAÑA,CADIZ,ESPAÑA,Santa Cruz de Tenerife,13
2020,jun,S/C DE TENERIFE,0001D,Conductores de camión,Descargadas,ESPAÑA,HUELVA,ESPAÑA,Santa Cruz de Tenerife,12
2020,jun,S/C DE TENERIFE,0001D,Conductores de camión,Descargadas,ESPAÑA,LA LUZ Y LAS PALMAS,ESPAÑA,Santa Cruz de Tenerife,313
2020,jun,S/C DE TENERIFE,0001D,Conductores de camión,Descargadas,ESPAÑA,Santa Cruz de la Palma,ESPAÑA,Santa Cruz de Tenerife,9
2020,jun,S/C DE TENERIFE,1,Pasajeros en régimen de transporte,Cargadas,ESPAÑA,Santa Cruz de Tenerife,ESPAÑA,AGAETE (G.C.),20119
2020,jun,S/C DE TENERIFE,1,Pasajeros en régimen de transporte,Cargadas,ESPAÑA,Santa Cruz de Tenerife,ESPAÑA,ARRECIFE DE LANZAROTE,30
2020,jun,S/C DE TENERIFE,1,Pasajeros en régimen de transporte,Cargadas,ESPAÑA,Santa Cruz de Tenerife,ESPAÑA,CADIZ,115
2020,jun,S/C DE TENERIFE,1,Pasajeros en régimen de transporte,Cargadas,ESPAÑA,Santa Cruz de Tenerife,ESPAÑA,HUELVA,1044
2020,jun,S/C DE TENERIFE,1,Pasajeros en régimen de transporte,Cargadas,ESPAÑA,Santa Cruz de Tenerife,ESPAÑA,LA LUZ Y LAS PALMAS,11489
2020,jun,S/C DE TENERIFE,1,Pasajeros en régimen de transporte,Cargadas,ESPAÑA,Santa Cruz de Tenerife,ESPAÑA,MORRO JABLE (FUERTEVENTURA),40
2020,jun,S/C DE TENERIFE,1,Pasajeros en régimen de transporte,Cargadas,ESPAÑA,Santa Cruz de Tenerife,ESPAÑA,PUERTO DEL ROSARIO (FUERTEVENTURA),10
2020,jun,S/C DE TENERIFE,1,Pasajeros en régimen de transporte,Cargadas,ESPAÑA,Santa Cruz de Tenerife,ESPAÑA,Santa Cruz de la Palma,89
2020,jun,S/C DE TENERIFE,1,Pasajeros en régimen de transporte,Descargadas,ESPAÑA,AGAETE (G.C.),ESPAÑA,Santa Cruz de Tenerife,19953
2020,jun,S/C DE TENERIFE,1,Pasajeros en régimen de transporte,Descargadas,ESPAÑA,ARRECIFE DE LANZAROTE,ESPAÑA,Santa Cruz de Tenerife,1
2020,jun,S/C DE TENERIFE,1,Pasajeros en régimen de transporte,Descargadas,ESPAÑA,CADIZ,ESPAÑA,Santa Cruz de Tenerife,64
2020,jun,S/C DE TENERIFE,1,Pasajeros en régimen de transporte,Descargadas,ESPAÑA,HUELVA,ESPAÑA,Santa Cruz de Tenerife,401
2020,jun,S/C DE TENERIFE,1,Pasajeros en régimen de transporte,Descargadas,ESPAÑA,LA LUZ Y LAS PALMAS,ESPAÑA,Santa Cruz de Tenerife,11312
2020,jun,S/C DE TENERIFE,1,Pasajeros en régimen de transporte,Descargadas,ESPAÑA,MORRO JABLE (FUERTEVENTURA),ESPAÑA,Santa Cruz de Tenerife,15
2020,jun,S/C DE TENERIFE,1,Pasajeros en régimen de transporte,Descargadas,ESPAÑA,Santa Cruz de la Palma,ESPAÑA,Santa Cruz de Tenerife,78
2020,jun,S/S DE LA GOMERA,0001D,Conductores de camión,Cargadas,ESPAÑA,San Sebastian de la Gomera,ESPAÑA,Los Cristianos,394
2020,jun,S/S DE LA GOMERA,0001D,Conductores de camión,Cargadas,ESPAÑA,San Sebastian de la Gomera,ESPAÑA,Santa Cruz de la Palma,3
2020,jun,S/S DE LA GOMERA,0001D,Conductores de camión,Descargadas,ESPAÑA,Los Cristianos,ESPAÑA,San Sebastian de la Gomera,398
2020,jun,S/S DE LA GOMERA,0001D,Conductores de camión,Descargadas,ESPAÑA,Santa Cruz de la Palma,ESPAÑA,San Sebastian de la Gomera,2
2020,jun,S/S DE LA GOMERA,1,Pasajeros en régimen de transporte,Cargadas,ESPAÑA,San Sebastian de la Gomera,ESPAÑA,La Estaca (El Hierro),70
2020,jun,S/S DE LA GOMERA,1,Pasajeros en régimen de transporte,Cargadas,ESPAÑA,San Sebastian de la Gomera,ESPAÑA,Los Cristianos,19077
2020,jun,S/S DE LA GOMERA,1,Pasajeros en régimen de transporte,Cargadas,ESPAÑA,San Sebastian de la Gomera,ESPAÑA,Santa Cruz de la Palma,520
2020,jun,S/S DE LA GOMERA,1,Pasajeros en régimen de transporte,Descargadas,ESPAÑA,La Estaca (El Hierro),ESPAÑA,San Sebastian de la Gomera,36
2020,jun,S/S DE LA GOMERA,1,Pasajeros en régimen de transporte,Descargadas,ESPAÑA,Los Cristianos,ESPAÑA,San Sebastian de la Gomera,19542
2020,jun,S/S DE LA GOMERA,1,Pasajeros en régimen de transporte,Descargadas,ESPAÑA,Santa Cruz de la Palma,ESPAÑA,San Sebastian de la Gomera,509
2020,may,LA ESTACA (EL HIERRO),0001D,Conductores de camión,Cargadas,ESPAÑA,La Estaca (El Hierro),ESPAÑA,Los Cristianos,45
2020,may,LA ESTACA (EL HIERRO),0001D,Conductores de camión,Cargadas,ESPAÑA,La Estaca (El Hierro),ESPAÑA,Santa Cruz de Tenerife,2
2020,may,LA ESTACA (EL HIERRO),0001D,Conductores de camión,Descargadas,ESPAÑA,Los Cristianos,ESPAÑA,La Estaca (El Hierro),55
2020,may,LA ESTACA (EL HIERRO),0001D,Conductores de camión,Descargadas,ESPAÑA,Santa Cruz de Tenerife,ESPAÑA,La Estaca (El Hierro),15
2020,may,LA ESTACA (EL HIERRO),1,Pasajeros en régimen de transporte,Cargadas,ESPAÑA,La Estaca (El Hierro),ESPAÑA,Los Cristianos,695
2020,may,LA ESTACA (EL HIERRO),1,Pasajeros en régimen de transporte,Cargadas,ESPAÑA,La Estaca (El Hierro),ESPAÑA,San Sebastian de la Gomera,10
2020,may,LA ESTACA (EL HIERRO),1,Pasajeros en régimen de transporte,Cargadas,ESPAÑA,La Estaca (El Hierro),ESPAÑA,Santa Cruz de Tenerife,47
2020,may,LA ESTACA (EL HIERRO),1,Pasajeros en régimen de transporte,Descargadas,ESPAÑA,Los Cristianos,ESPAÑA,La Estaca (El Hierro),625
2020,may,LA ESTACA (EL HIERRO),1,Pasajeros en régimen de transporte,Descargadas,ESPAÑA,San Sebastian de la Gomera,ESPAÑA,La Estaca (El Hierro),17
2020,may,LA ESTACA (EL HIERRO),1,Pasajeros en régimen de transporte,Descargadas,ESPAÑA,Santa Cruz de Tenerife,ESPAÑA,La Estaca (El Hierro),66
2020,may,LOS CRISTIANOS,0001D,Conductores de camión,Cargadas,ESPAÑA,Los Cristianos,ESPAÑA,La Estaca (El Hierro),55
2020,may,LOS CRISTIANOS,0001D,Conductores de camión,Cargadas,ESPAÑA,Los Cristianos,ESPAÑA,San Sebastian de la Gomera,337
2020,may,LOS CRISTIANOS,0001D,Conductores de camión,Cargadas,ESPAÑA,Los Cristianos,ESPAÑA,Santa Cruz de la Palma,44
2020,may,LOS CRISTIANOS,0001D,Conductores de camión,Descargadas,ESPAÑA,La Estaca (El Hierro),ESPAÑA,Los Cristianos,41
2020,may,LOS CRISTIANOS,0001D,Conductores de camión,Descargadas,ESPAÑA,San Sebastian de la Gomera,ESPAÑA,Los Cristianos,353
2020,may,LOS CRISTIANOS,0001D,Conductores de camión,Descargadas,ESPAÑA,Santa Cruz de la Palma,ESPAÑA,Los Cristianos,55
2020,may,LOS CRISTIANOS,1,Pasajeros en régimen de transporte,Cargadas,ESPAÑA,Los Cristianos,ESPAÑA,La Estaca (El Hierro),625
2020,may,LOS CRISTIANOS,1,Pasajeros en régimen de transporte,Cargadas,ESPAÑA,Los Cristianos,ESPAÑA,San Sebastian de la Gomera,3825
2020,may,LOS CRISTIANOS,1,Pasajeros en régimen de transporte,Cargadas,ESPAÑA,Los Cristianos,ESPAÑA,Santa Cruz de la Palma,1124
2020,may,LOS CRISTIANOS,1,Pasajeros en régimen de transporte,Descargadas,ESPAÑA,La Estaca (El Hierro),ESPAÑA,Los Cristianos,587
2020,may,LOS CRISTIANOS,1,Pasajeros en régimen de transporte,Descargadas,ESPAÑA,San Sebastian de la Gomera,ESPAÑA,Los Cristianos,3873
2020,may,LOS CRISTIANOS,1,Pasajeros en régimen de transporte,Descargadas,ESPAÑA,Santa Cruz de la Palma,ESPAÑA,Los Cristianos,1224
2020,may,S/C DE LA PALMA,0001D,Conductores de camión,Cargadas,ESPAÑA,Santa Cruz de la Palma,ESPAÑA,CADIZ,11
2020,may,S/C DE LA PALMA,0001D,Conductores de camión,Cargadas,ESPAÑA,Santa Cruz de la Palma,ESPAÑA,Los Cristianos,60
2020,may,S/C DE LA PALMA,0001D,Conductores de camión,Cargadas,ESPAÑA,Santa Cruz de la Palma,ESPAÑA,PUERTO DEL ROSARIO (FUERTEVENTURA),1
2020,may,S/C DE LA PALMA,0001D,Conductores de camión,Cargadas,ESPAÑA,Santa Cruz de la Palma,ESPAÑA,San Sebastian de la Gomera,1
2020,may,S/C DE LA PALMA,0001D,Conductores de camión,Cargadas,ESPAÑA,Santa Cruz de la Palma,ESPAÑA,Santa Cruz de Tenerife,27
2020,may,S/C DE LA PALMA,0001D,Conductores de camión,Descargadas,ESPAÑA,CADIZ,ESPAÑA,Santa Cruz de la Palma,12
2020,may,S/C DE LA PALMA,0001D,Conductores de camión,Descargadas,ESPAÑA,LA LUZ Y LAS PALMAS,ESPAÑA,Santa Cruz de la Palma,2
2020,may,S/C DE LA PALMA,0001D,Conductores de camión,Descargadas,ESPAÑA,Los Cristianos,ESPAÑA,Santa Cruz de la Palma,44
2020,may,S/C DE LA PALMA,0001D,Conductores de camión,Descargadas,ESPAÑA,San Sebastian de la Gomera,ESPAÑA,Santa Cruz de la Palma,2
2020,may,S/C DE LA PALMA,0001D,Conductores de camión,Descargadas,ESPAÑA,Santa Cruz de Tenerife,ESPAÑA,Santa Cruz de la Palma,34
2020,may,S/C DE LA PALMA,1,Pasajeros en régimen de transporte,Cargadas,ESPAÑA,Santa Cruz de la Palma,ESPAÑA,ARRECIFE DE LANZAROTE,7
2020,may,S/C DE LA PALMA,1,Pasajeros en régimen de transporte,Cargadas,ESPAÑA,Santa Cruz de la Palma,ESPAÑA,CADIZ,7
2020,may,S/C DE LA PALMA,1,Pasajeros en régimen de transporte,Cargadas,ESPAÑA,Santa Cruz de la Palma,ESPAÑA,LA LUZ Y LAS PALMAS,8
2020,may,S/C DE LA PALMA,1,Pasajeros en régimen de transporte,Cargadas,ESPAÑA,Santa Cruz de la Palma,ESPAÑA,Los Cristianos,1294
2020,may,S/C DE LA PALMA,1,Pasajeros en régimen de transporte,Cargadas,ESPAÑA,Santa Cruz de la Palma,ESPAÑA,PUERTO DEL ROSARIO (FUERTEVENTURA),4
2020,may,S/C DE LA PALMA,1,Pasajeros en régimen de transporte,Cargadas,ESPAÑA,Santa Cruz de la Palma,ESPAÑA,San Sebastian de la Gomera,64
2020,may,S/C DE LA PALMA,1,Pasajeros en régimen de transporte,Cargadas,ESPAÑA,Santa Cruz de la Palma,ESPAÑA,Santa Cruz de Tenerife,222
2020,may,S/C DE LA PALMA,1,Pasajeros en régimen de transporte,Descargadas,ESPAÑA,CADIZ,ESPAÑA,Santa Cruz de la Palma,14
2020,may,S/C DE LA PALMA,1,Pasajeros en régimen de transporte,Descargadas,ESPAÑA,Los Cristianos,ESPAÑA,Santa Cruz de la Palma,1124
2020,may,S/C DE LA PALMA,1,Pasajeros en régimen de transporte,Descargadas,ESPAÑA,San Sebastian de la Gomera,ESPAÑA,Santa Cruz de la Palma,94
2020,may,S/C DE LA PALMA,1,Pasajeros en régimen de transporte,Descargadas,ESPAÑA,Santa Cruz de Tenerife,ESPAÑA,Santa Cruz de la Palma,253
2020,may,S/C DE TENERIFE,0001D,Conductores de camión,Cargadas,ESPAÑA,Santa Cruz de Tenerife,ESPAÑA,AGAETE (G.C.),818
2020,may,S/C DE TENERIFE,0001D,Conductores de camión,Cargadas,ESPAÑA,Santa Cruz de Tenerife,ESPAÑA,CADIZ,5
2020,may,S/C DE TENERIFE,0001D,Conductores de camión,Cargadas,ESPAÑA,Santa Cruz de Tenerife,ESPAÑA,HUELVA,12
2020,may,S/C DE TENERIFE,0001D,Conductores de camión,Cargadas,ESPAÑA,Santa Cruz de Tenerife,ESPAÑA,La Estaca (El Hierro),15
2020,may,S/C DE TENERIFE,0001D,Conductores de camión,Cargadas,ESPAÑA,Santa Cruz de Tenerife,ESPAÑA,LA LUZ Y LAS PALMAS,282
2020,may,S/C DE TENERIFE,0001D,Conductores de camión,Cargadas,ESPAÑA,Santa Cruz de Tenerife,ESPAÑA,Santa Cruz de la Palma,39
2020,may,S/C DE TENERIFE,0001D,Conductores de camión,Descargadas,ESPAÑA,AGAETE (G.C.),ESPAÑA,Santa Cruz de Tenerife,809
2020,may,S/C DE TENERIFE,0001D,Conductores de camión,Descargadas,ESPAÑA,CADIZ,ESPAÑA,Santa Cruz de Tenerife,5
2020,may,S/C DE TENERIFE,0001D,Conductores de camión,Descargadas,ESPAÑA,HUELVA,ESPAÑA,Santa Cruz de Tenerife,12
2020,may,S/C DE TENERIFE,0001D,Conductores de camión,Descargadas,ESPAÑA,La Estaca (El Hierro),ESPAÑA,Santa Cruz de Tenerife,6
2020,may,S/C DE TENERIFE,0001D,Conductores de camión,Descargadas,ESPAÑA,LA LUZ Y LAS PALMAS,ESPAÑA,Santa Cruz de Tenerife,264
2020,may,S/C DE TENERIFE,0001D,Conductores de camión,Descargadas,ESPAÑA,Santa Cruz de la Palma,ESPAÑA,Santa Cruz de Tenerife,27
2020,may,S/C DE TENERIFE,1,Pasajeros en régimen de transporte,Cargadas,ESPAÑA,Santa Cruz de Tenerife,ESPAÑA,AGAETE (G.C.),5295
2020,may,S/C DE TENERIFE,1,Pasajeros en régimen de transporte,Cargadas,ESPAÑA,Santa Cruz de Tenerife,ESPAÑA,ARRECIFE DE LANZAROTE,3
2020,may,S/C DE TENERIFE,1,Pasajeros en régimen de transporte,Cargadas,ESPAÑA,Santa Cruz de Tenerife,ESPAÑA,CADIZ,49
2020,may,S/C DE TENERIFE,1,Pasajeros en régimen de transporte,Cargadas,ESPAÑA,Santa Cruz de Tenerife,ESPAÑA,HUELVA,521
2020,may,S/C DE TENERIFE,1,Pasajeros en régimen de transporte,Cargadas,ESPAÑA,Santa Cruz de Tenerife,ESPAÑA,La Estaca (El Hierro),66
2020,may,S/C DE TENERIFE,1,Pasajeros en régimen de transporte,Cargadas,ESPAÑA,Santa Cruz de Tenerife,ESPAÑA,LA LUZ Y LAS PALMAS,3028
2020,may,S/C DE TENERIFE,1,Pasajeros en régimen de transporte,Cargadas,ESPAÑA,Santa Cruz de Tenerife,ESPAÑA,Santa Cruz de la Palma,273
2020,may,S/C DE TENERIFE,1,Pasajeros en régimen de transporte,Descargadas,ESPAÑA,AGAETE (G.C.),ESPAÑA,Santa Cruz de Tenerife,5250
2020,may,S/C DE TENERIFE,1,Pasajeros en régimen de transporte,Descargadas,ESPAÑA,ARRECIFE DE LANZAROTE,ESPAÑA,Santa Cruz de Tenerife,2
2020,may,S/C DE TENERIFE,1,Pasajeros en régimen de transporte,Descargadas,ESPAÑA,CADIZ,ESPAÑA,Santa Cruz de Tenerife,54
2020,may,S/C DE TENERIFE,1,Pasajeros en régimen de transporte,Descargadas,ESPAÑA,HUELVA,ESPAÑA,Santa Cruz de Tenerife,110
2020,may,S/C DE TENERIFE,1,Pasajeros en régimen de transporte,Descargadas,ESPAÑA,La Estaca (El Hierro),ESPAÑA,Santa Cruz de Tenerife,84
2020,may,S/C DE TENERIFE,1,Pasajeros en régimen de transporte,Descargadas,ESPAÑA,LA LUZ Y LAS PALMAS,ESPAÑA,Santa Cruz de Tenerife,3019
2020,may,S/C DE TENERIFE,1,Pasajeros en régimen de transporte,Descargadas,ESPAÑA,Santa Cruz de la Palma,ESPAÑA,Santa Cruz de Tenerife,222
2020,may,S/S DE LA GOMERA,0001D,Conductores de camión,Cargadas,ESPAÑA,San Sebastian de la Gomera,ESPAÑA,Los Cristianos,352
2020,may,S/S DE LA GOMERA,0001D,Conductores de camión,Cargadas,ESPAÑA,San Sebastian de la Gomera,ESPAÑA,Santa Cruz de la Palma,2
2020,may,S/S DE LA GOMERA,0001D,Conductores de camión,Descargadas,ESPAÑA,Los Cristianos,ESPAÑA,San Sebastian de la Gomera,306
2020,may,S/S DE LA GOMERA,0001D,Conductores de camión,Descargadas,ESPAÑA,Santa Cruz de la Palma,ESPAÑA,San Sebastian de la Gomera,1
2020,may,S/S DE LA GOMERA,1,Pasajeros en régimen de transporte,Cargadas,ESPAÑA,San Sebastian de la Gomera,ESPAÑA,La Estaca (El Hierro),17
2020,may,S/S DE LA GOMERA,1,Pasajeros en régimen de transporte,Cargadas,ESPAÑA,San Sebastian de la Gomera,ESPAÑA,Los Cristianos,3848
2020,may,S/S DE LA GOMERA,1,Pasajeros en régimen de transporte,Cargadas,ESPAÑA,San Sebastian de la Gomera,ESPAÑA,Santa Cruz de la Palma,94
2020,may,S/S DE LA GOMERA,1,Pasajeros en régimen de transporte,Descargadas,ESPAÑA,La Estaca (El Hierro),ESPAÑA,San Sebastian de la Gomera,8
2020,may,S/S DE LA GOMERA,1,Pasajeros en régimen de transporte,Descargadas,ESPAÑA,Los Cristianos,ESPAÑA,San Sebastian de la Gomera,3620
2020,may,S/S DE LA GOMERA,1,Pasajeros en régimen de transporte,Descargadas,ESPAÑA,Santa Cruz de la Palma,ESPAÑA,San Sebastian de la Gomera,57
2020,abr,LA ESTACA (EL HIERRO),0001D,Conductores de camión,Cargadas,ESPAÑA,La Estaca (El Hierro),ESPAÑA,Los Cristianos,45
2020,abr,LA ESTACA (EL HIERRO),0001D,Conductores de camión,Descargadas,ESPAÑA,Los Cristianos,ESPAÑA,La Estaca (El Hierro),40
2020,abr,LA ESTACA (EL HIERRO),1,Pasajeros en régimen de transporte,Cargadas,ESPAÑA,La Estaca (El Hierro),ESPAÑA,Los Cristianos,184
2020,abr,LA ESTACA (EL HIERRO),1,Pasajeros en régimen de transporte,Cargadas,ESPAÑA,La Estaca (El Hierro),ESPAÑA,San Sebastian de la Gomera,1
2020,abr,LA ESTACA (EL HIERRO),1,Pasajeros en régimen de transporte,Descargadas,ESPAÑA,Los Cristianos,ESPAÑA,La Estaca (El Hierro),232
2020,abr,LA ESTACA (EL HIERRO),1,Pasajeros en régimen de transporte,Descargadas,ESPAÑA,San Sebastian de la Gomera,ESPAÑA,La Estaca (El Hierro),7
2020,abr,LOS CRISTIANOS,0001D,Conductores de camión,Cargadas,ESPAÑA,Los Cristianos,ESPAÑA,La Estaca (El Hierro),40
2020,abr,LOS CRISTIANOS,0001D,Conductores de camión,Cargadas,ESPAÑA,Los Cristianos,ESPAÑA,San Sebastian de la Gomera,285
2020,abr,LOS CRISTIANOS,0001D,Conductores de camión,Cargadas,ESPAÑA,Los Cristianos,ESPAÑA,Santa Cruz de la Palma,88
2020,abr,LOS CRISTIANOS,0001D,Conductores de camión,Descargadas,ESPAÑA,La Estaca (El Hierro),ESPAÑA,Los Cristianos,45
2020,abr,LOS CRISTIANOS,0001D,Conductores de camión,Descargadas,ESPAÑA,San Sebastian de la Gomera,ESPAÑA,Los Cristianos,283
2020,abr,LOS CRISTIANOS,0001D,Conductores de camión,Descargadas,ESPAÑA,Santa Cruz de la Palma,ESPAÑA,Los Cristianos,72
2020,abr,LOS CRISTIANOS,1,Pasajeros en régimen de transporte,Cargadas,ESPAÑA,Los Cristianos,ESPAÑA,La Estaca (El Hierro),232
2020,abr,LOS CRISTIANOS,1,Pasajeros en régimen de transporte,Cargadas,ESPAÑA,Los Cristianos,ESPAÑA,San Sebastian de la Gomera,1289
2020,abr,LOS CRISTIANOS,1,Pasajeros en régimen de transporte,Cargadas,ESPAÑA,Los Cristianos,ESPAÑA,Santa Cruz de la Palma,436
2020,abr,LOS CRISTIANOS,1,Pasajeros en régimen de transporte,Descargadas,ESPAÑA,La Estaca (El Hierro),ESPAÑA,Los Cristianos,184
2020,abr,LOS CRISTIANOS,1,Pasajeros en régimen de transporte,Descargadas,ESPAÑA,San Sebastian de la Gomera,ESPAÑA,Los Cristianos,1319
2020,abr,LOS CRISTIANOS,1,Pasajeros en régimen de transporte,Descargadas,ESPAÑA,Santa Cruz de la Palma,ESPAÑA,Los Cristianos,336
2020,abr,S/C DE LA PALMA,0001D,Conductores de camión,Cargadas,ESPAÑA,Santa Cruz de la Palma,ESPAÑA,CADIZ,9
2020,abr,S/C DE LA PALMA,0001D,Conductores de camión,Cargadas,ESPAÑA,Santa Cruz de la Palma,ESPAÑA,Los Cristianos,69
2020,abr,S/C DE LA PALMA,0001D,Conductores de camión,Cargadas,ESPAÑA,Santa Cruz de la Palma,ESPAÑA,San Sebastian de la Gomera,1
2020,abr,S/C DE LA PALMA,0001D,Conductores de camión,Cargadas,ESPAÑA,Santa Cruz de la Palma,ESPAÑA,Santa Cruz de Tenerife,4
2020,abr,S/C DE LA PALMA,0001D,Conductores de camión,Descargadas,ESPAÑA,CADIZ,ESPAÑA,Santa Cruz de la Palma,6
2020,abr,S/C DE LA PALMA,0001D,Conductores de camión,Descargadas,ESPAÑA,LA LUZ Y LAS PALMAS,ESPAÑA,Santa Cruz de la Palma,2
2020,abr,S/C DE LA PALMA,0001D,Conductores de camión,Descargadas,ESPAÑA,Los Cristianos,ESPAÑA,Santa Cruz de la Palma,88
2020,abr,S/C DE LA PALMA,0001D,Conductores de camión,Descargadas,ESPAÑA,San Sebastian de la Gomera,ESPAÑA,Santa Cruz de la Palma,1
2020,abr,S/C DE LA PALMA,0001D,Conductores de camión,Descargadas,ESPAÑA,Santa Cruz de Tenerife,ESPAÑA,Santa Cruz de la Palma,2
2020,abr,S/C DE LA PALMA,1,Pasajeros en régimen de transporte,Cargadas,ESPAÑA,Santa Cruz de la Palma,ESPAÑA,CADIZ,13
2020,abr,S/C DE LA PALMA,1,Pasajeros en régimen de transporte,Cargadas,ESPAÑA,Santa Cruz de la Palma,ESPAÑA,Los Cristianos,351
2020,abr,S/C DE LA PALMA,1,Pasajeros en régimen de transporte,Cargadas,ESPAÑA,Santa Cruz de la Palma,ESPAÑA,San Sebastian de la Gomera,16
2020,abr,S/C DE LA PALMA,1,Pasajeros en régimen de transporte,Descargadas,ESPAÑA,CADIZ,ESPAÑA,Santa Cruz de la Palma,2
2020,abr,S/C DE LA PALMA,1,Pasajeros en régimen de transporte,Descargadas,ESPAÑA,Los Cristianos,ESPAÑA,Santa Cruz de la Palma,436
2020,abr,S/C DE LA PALMA,1,Pasajeros en régimen de transporte,Descargadas,ESPAÑA,San Sebastian de la Gomera,ESPAÑA,Santa Cruz de la Palma,25
2020,abr,S/C DE LA PALMA,1,Pasajeros en régimen de transporte,Descargadas,ESPAÑA,Santa Cruz de Tenerife,ESPAÑA,Santa Cruz de la Palma,2
2020,abr,S/C DE TENERIFE,0001D,Conductores de camión,Cargadas,ESPAÑA,Santa Cruz de Tenerife,ESPAÑA,AGAETE (G.C.),802
2020,abr,S/C DE TENERIFE,0001D,Conductores de camión,Cargadas,ESPAÑA,Santa Cruz de Tenerife,ESPAÑA,CADIZ,4
2020,abr,S/C DE TENERIFE,0001D,Conductores de camión,Cargadas,ESPAÑA,Santa Cruz de Tenerife,ESPAÑA,HUELVA,8
2020,abr,S/C DE TENERIFE,0001D,Conductores de camión,Cargadas,ESPAÑA,Santa Cruz de Tenerife,ESPAÑA,LA LUZ Y LAS PALMAS,189
2020,abr,S/C DE TENERIFE,0001D,Conductores de camión,Cargadas,ESPAÑA,Santa Cruz de Tenerife,ESPAÑA,Santa Cruz de la Palma,2
2020,abr,S/C DE TENERIFE,0001D,Conductores de camión,Descargadas,ESPAÑA,AGAETE (G.C.),ESPAÑA,Santa Cruz de Tenerife,789
2020,abr,S/C DE TENERIFE,0001D,Conductores de camión,Descargadas,ESPAÑA,CADIZ,ESPAÑA,Santa Cruz de Tenerife,4
2020,abr,S/C DE TENERIFE,0001D,Conductores de camión,Descargadas,ESPAÑA,HUELVA,ESPAÑA,Santa Cruz de Tenerife,9
2020,abr,S/C DE TENERIFE,0001D,Conductores de camión,Descargadas,ESPAÑA,LA LUZ Y LAS PALMAS,ESPAÑA,Santa Cruz de Tenerife,194
2020,abr,S/C DE TENERIFE,0001D,Conductores de camión,Descargadas,ESPAÑA,Santa Cruz de la Palma,ESPAÑA,Santa Cruz de Tenerife,4
2020,abr,S/C DE TENERIFE,1,Pasajeros en régimen de transporte,Cargadas,ESPAÑA,Santa Cruz de Tenerife,ESPAÑA,AGAETE (G.C.),1772
2020,abr,S/C DE TENERIFE,1,Pasajeros en régimen de transporte,Cargadas,ESPAÑA,Santa Cruz de Tenerife,ESPAÑA,ARRECIFE DE LANZAROTE,8
2020,abr,S/C DE TENERIFE,1,Pasajeros en régimen de transporte,Cargadas,ESPAÑA,Santa Cruz de Tenerife,ESPAÑA,CADIZ,30
2020,abr,S/C DE TENERIFE,1,Pasajeros en régimen de transporte,Cargadas,ESPAÑA,Santa Cruz de Tenerife,ESPAÑA,HUELVA,251
2020,abr,S/C DE TENERIFE,1,Pasajeros en régimen de transporte,Cargadas,ESPAÑA,Santa Cruz de Tenerife,ESPAÑA,LA LUZ Y LAS PALMAS,940
2020,abr,S/C DE TENERIFE,1,Pasajeros en régimen de transporte,Cargadas,ESPAÑA,Santa Cruz de Tenerife,ESPAÑA,Santa Cruz de la Palma,2
2020,abr,S/C DE TENERIFE,1,Pasajeros en régimen de transporte,Descargadas,ESPAÑA,AGAETE (G.C.),ESPAÑA,Santa Cruz de Tenerife,1707
2020,abr,S/C DE TENERIFE,1,Pasajeros en régimen de transporte,Descargadas,ESPAÑA,CADIZ,ESPAÑA,Santa Cruz de Tenerife,38
2020,abr,S/C DE TENERIFE,1,Pasajeros en régimen de transporte,Descargadas,ESPAÑA,HUELVA,ESPAÑA,Santa Cruz de Tenerife,11
2020,abr,S/C DE TENERIFE,1,Pasajeros en régimen de transporte,Descargadas,ESPAÑA,LA LUZ Y LAS PALMAS,ESPAÑA,Santa Cruz de Tenerife,981
2020,abr,S/S DE LA GOMERA,0001D,Conductores de camión,Cargadas,ESPAÑA,San Sebastian de la Gomera,ESPAÑA,Los Cristianos,284
2020,abr,S/S DE LA GOMERA,0001D,Conductores de camión,Cargadas,ESPAÑA,San Sebastian de la Gomera,ESPAÑA,Santa Cruz de la Palma,1
